ID,Vehicles
20171031223,59
20171031233,57
20170701004,10
20170701014,9
20170701024,8
20170701034,8
20170701044,7
20170701054,7
20170701064,8
20170701074,8
20170701084,9
20170701094,10
20170701104,11
20170701114,12
20170701124,13
20170701134,13
20170701144,13
20170701154,12
20170701164,12
20170701174,12
20170701184,12
20170701194,12
20170701204,12
20170701214,12
20170701224,12
20170701234,11
20170702004,10
20170702014,9
20170702024,8
20170702034,7
20170702044,7
20170702054,7
20170702064,7
20170702074,7
20170702084,8
20170702094,9
20170702104,11
20170702114,12
20170702124,13
20170702134,13
20170702144,12
20170702154,12
20170702164,12
20170702174,12
20170702184,12
20170702194,12
20170702204,12
20170702214,12
20170702224,12
20170702234,12
20170703004,11
20170703014,9
20170703024,9
20170703034,8
20170703044,8
20170703054,8
20170703064,8
20170703074,9
20170703084,10
20170703094,11
20170703104,13
20170703114,14
20170703124,14
20170703134,14
20170703144,14
20170703154,14
20170703164,14
20170703174,14
20170703184,14
20170703194,14
20170703204,14
20170703214,14
20170703224,14
20170703234,14
20170704004,13
20170704014,11
20170704024,10
20170704034,10
20170704044,10
20170704054,10
20170704064,10
20170704074,10
20170704084,11
20170704094,12
20170704104,14
20170704114,15
20170704124,15
20170704134,15
20170704144,15
20170704154,15
20170704164,15
20170704174,15
20170704184,14
20170704194,14
20170704204,14
20170704214,14
20170704224,14
20170704234,14
20170705004,13
20170705014,11
20170705024,10
20170705034,10
20170705044,10
20170705054,10
20170705064,10
20170705074,10
20170705084,11
20170705094,12
20170705104,13
20170705114,15
20170705124,15
20170705134,15
20170705144,15
20170705154,15
20170705164,15
20170705174,15
20170705184,15
20170705194,15
20170705204,15
20170705214,15
20170705224,15
20170705234,14
20170706004,13
20170706014,12
20170706024,11
20170706034,10
20170706044,10
20170706054,10
20170706064,10
20170706074,10
20170706084,11
20170706094,13
20170706104,14
20170706114,15
20170706124,16
20170706134,16
20170706144,15
20170706154,15
20170706164,15
20170706174,15
20170706184,15
20170706194,15
20170706204,15
20170706214,15
20170706224,15
20170706234,14
20170707004,13
20170707014,12
20170707024,10
20170707034,10
20170707044,10
20170707054,10
20170707064,10
20170707074,10
20170707084,11
20170707094,12
20170707104,13
20170707114,15
20170707124,15
20170707134,15
20170707144,15
20170707154,14
20170707164,14
20170707174,14
20170707184,14
20170707194,14
20170707204,14
20170707214,14
20170707224,14
20170707234,13
20170708004,12
20170708014,11
20170708024,10
20170708034,9
20170708044,9
20170708054,9
20170708064,9
20170708074,10
20170708084,10
20170708094,12
20170708104,13
20170708114,14
20170708124,15
20170708134,14
20170708144,14
20170708154,14
20170708164,14
20170708174,14
20170708184,14
20170708194,13
20170708204,13
20170708214,13
20170708224,13
20170708234,13
20170709004,12
20170709014,10
20170709024,9
20170709034,9
20170709044,8
20170709054,8
20170709064,8
20170709074,9
20170709084,9
20170709094,11
20170709104,12
20170709114,13
20170709124,14
20170709134,14
20170709144,13
20170709154,13
20170709164,13
20170709174,13
20170709184,13
20170709194,13
20170709204,13
20170709214,13
20170709224,13
20170709234,12
20170710004,11
20170710014,10
20170710024,9
20170710034,9
20170710044,9
20170710054,9
20170710064,9
20170710074,9
20170710084,10
20170710094,11
20170710104,13
20170710114,14
20170710124,15
20170710134,15
20170710144,15
20170710154,14
20170710164,15
20170710174,15
20170710184,14
20170710194,14
20170710204,14
20170710214,14
20170710224,14
20170710234,14
20170711004,13
20170711014,12
20170711024,11
20170711034,10
20170711044,10
20170711054,10
20170711064,10
20170711074,10
20170711084,11
20170711094,12
20170711104,14
20170711114,15
20170711124,15
20170711134,15
20170711144,15
20170711154,14
20170711164,14
20170711174,14
20170711184,14
20170711194,14
20170711204,14
20170711214,14
20170711224,14
20170711234,13
20170712004,12
20170712014,11
20170712024,10
20170712034,9
20170712044,9
20170712054,9
20170712064,9
20170712074,9
20170712084,10
20170712094,11
20170712104,13
20170712114,14
20170712124,14
20170712134,14
20170712144,14
20170712154,14
20170712164,14
20170712174,14
20170712184,13
20170712194,13
20170712204,13
20170712214,13
20170712224,13
20170712234,13
20170713004,12
20170713014,10
20170713024,9
20170713034,9
20170713044,9
20170713054,9
20170713064,9
20170713074,9
20170713084,10
20170713094,11
20170713104,12
20170713114,13
20170713124,14
20170713134,14
20170713144,14
20170713154,13
20170713164,13
20170713174,13
20170713184,13
20170713194,13
20170713204,13
20170713214,13
20170713224,13
20170713234,12
20170714004,11
20170714014,9
20170714024,8
20170714034,8
20170714044,7
20170714054,7
20170714064,7
20170714074,8
20170714084,8
20170714094,10
20170714104,11
20170714114,12
20170714124,13
20170714134,12
20170714144,12
20170714154,12
20170714164,12
20170714174,12
20170714184,12
20170714194,11
20170714204,11
20170714214,11
20170714224,11
20170714234,11
20170715004,10
20170715014,8
20170715024,7
20170715034,7
20170715044,6
20170715054,6
20170715064,6
20170715074,7
20170715084,7
20170715094,8
20170715104,10
20170715114,11
20170715124,11
20170715134,11
20170715144,11
20170715154,11
20170715164,11
20170715174,10
20170715184,10
20170715194,10
20170715204,10
20170715214,10
20170715224,10
20170715234,9
20170716004,8
20170716014,7
20170716024,5
20170716034,5
20170716044,5
20170716054,5
20170716064,5
20170716074,5
20170716084,5
20170716094,7
20170716104,8
20170716114,9
20170716124,10
20170716134,10
20170716144,9
20170716154,9
20170716164,9
20170716174,9
20170716184,9
20170716194,9
20170716204,9
20170716214,9
20170716224,9
20170716234,8
20170717004,7
20170717014,6
20170717024,5
20170717034,4
20170717044,4
20170717054,4
20170717064,4
20170717074,5
20170717084,6
20170717094,7
20170717104,8
20170717114,10
20170717124,10
20170717134,10
20170717144,10
20170717154,10
20170717164,10
20170717174,10
20170717184,10
20170717194,10
20170717204,10
20170717214,10
20170717224,10
20170717234,9
20170718004,8
20170718014,7
20170718024,6
20170718034,5
20170718044,5
20170718054,5
20170718064,5
20170718074,5
20170718084,6
20170718094,7
20170718104,8
20170718114,9
20170718124,10
20170718134,10
20170718144,9
20170718154,9
20170718164,9
20170718174,9
20170718184,9
20170718194,8
20170718204,8
20170718214,8
20170718224,8
20170718234,8
20170719004,6
20170719014,5
20170719024,4
20170719034,3
20170719044,3
20170719054,3
20170719064,3
20170719074,3
20170719084,4
20170719094,5
20170719104,7
20170719114,8
20170719124,8
20170719134,8
20170719144,8
20170719154,8
20170719164,8
20170719174,8
20170719184,8
20170719194,7
20170719204,7
20170719214,8
20170719224,7
20170719234,7
20170720004,6
20170720014,4
20170720024,3
20170720034,3
20170720044,3
20170720054,3
20170720064,3
20170720074,3
20170720084,4
20170720094,5
20170720104,6
20170720114,7
20170720124,8
20170720134,8
20170720144,7
20170720154,7
20170720164,7
20170720174,7
20170720184,7
20170720194,6
20170720204,6
20170720214,6
20170720224,6
20170720234,6
20170721004,4
20170721014,3
20170721024,2
20170721034,1
20170721044,1
20170721054,1
20170721064,1
20170721074,1
20170721084,2
20170721094,3
20170721104,5
20170721114,6
20170721124,6
20170721134,6
20170721144,6
20170721154,5
20170721164,5
20170721174,5
20170721184,5
20170721194,5
20170721204,5
20170721214,5
20170721224,5
20170721234,4
20170722004,3
20170722014,2
20170722024,1
20170722034,0
20170722044,0
20170722054,0
20170722064,0
20170722074,0
20170722084,1
20170722094,2
20170722104,3
20170722114,4
20170722124,5
20170722134,5
20170722144,4
20170722154,4
20170722164,4
20170722174,4
20170722184,4
20170722194,3
20170722204,3
20170722214,3
20170722224,3
20170722234,3
20170723004,1
20170723014,0
20170723024,0
20170723034,-1
20170723044,-1
20170723054,-1
20170723064,-1
20170723074,-1
20170723084,0
20170723094,0
20170723104,2
20170723114,3
20170723124,3
20170723134,3
20170723144,3
20170723154,3
20170723164,3
20170723174,2
20170723184,2
20170723194,2
20170723204,2
20170723214,2
20170723224,2
20170723234,2
20170724004,1
20170724014,0
20170724024,-1
20170724034,-1
20170724044,-1
20170724054,-1
20170724064,-1
20170724074,-1
20170724084,0
20170724094,1
20170724104,2
20170724114,3
20170724124,4
20170724134,4
20170724144,4
20170724154,3
20170724164,3
20170724174,3
20170724184,3
20170724194,3
20170724204,3
20170724214,3
20170724224,3
20170724234,3
20170725004,2
20170725014,0
20170725024,0
20170725034,0
20170725044,0
20170725054,0
20170725064,0
20170725074,0
20170725084,0
20170725094,1
20170725104,2
20170725114,3
20170725124,4
20170725134,4
20170725144,3
20170725154,3
20170725164,3
20170725174,3
20170725184,3
20170725194,3
20170725204,3
20170725214,3
20170725224,2
20170725234,2
20170726004,1
20170726014,0
20170726024,-1
20170726034,-1
20170726044,-1
20170726054,-1
20170726064,-1
20170726074,-1
20170726084,0
20170726094,0
20170726104,1
20170726114,3
20170726124,3
20170726134,3
20170726144,3
20170726154,3
20170726164,3
20170726174,3
20170726184,2
20170726194,2
20170726204,2
20170726214,2
20170726224,2
20170726234,2
20170727004,1
20170727014,0
20170727024,-1
20170727034,-1
20170727044,-1
20170727054,-1
20170727064,-1
20170727074,-1
20170727084,0
20170727094,0
20170727104,1
20170727114,3
20170727124,3
20170727134,3
20170727144,3
20170727154,3
20170727164,2
20170727174,2
20170727184,2
20170727194,2
20170727204,2
20170727214,2
20170727224,2
20170727234,1
20170728004,0
20170728014,0
20170728024,-1
20170728034,-2
20170728044,-2
20170728054,-2
20170728064,-2
20170728074,-2
20170728084,-1
20170728094,0
20170728104,1
20170728114,2
20170728124,2
20170728134,2
20170728144,2
20170728154,2
20170728164,2
20170728174,2
20170728184,2
20170728194,1
20170728204,1
20170728214,1
20170728224,1
20170728234,1
20170729004,0
20170729014,-1
20170729024,-2
20170729034,-2
20170729044,-2
20170729054,-2
20170729064,-2
20170729074,-2
20170729084,-1
20170729094,0
20170729104,0
20170729114,2
20170729124,2
20170729134,2
20170729144,2
20170729154,1
20170729164,1
20170729174,1
20170729184,1
20170729194,1
20170729204,1
20170729214,1
20170729224,1
20170729234,0
20170730004,0
20170730014,-1
20170730024,-2
20170730034,-3
20170730044,-3
20170730054,-3
20170730064,-3
20170730074,-3
20170730084,-2
20170730094,-1
20170730104,0
20170730114,1
20170730124,2
20170730134,2
20170730144,1
20170730154,1
20170730164,1
20170730174,1
20170730184,1
20170730194,1
20170730204,1
20170730214,1
20170730224,1
20170730234,1
20170731004,0
20170731014,0
20170731024,-1
20170731034,-2
20170731044,-2
20170731054,-2
20170731064,-2
20170731074,-1
20170731084,0
20170731094,0
20170731104,2
20170731114,3
20170731124,4
20170731134,4
20170731144,3
20170731154,3
20170731164,3
20170731174,4
20170731184,3
20170731194,3
20170731204,3
20170731214,4
20170731224,4
20170731234,3
20170801004,2
20170801014,1
20170801024,0
20170801034,0
20170801044,0
20170801054,0
20170801064,0
20170801074,0
20170801084,1
20170801094,2
20170801104,3
20170801114,4
20170801124,5
20170801134,5
20170801144,5
20170801154,5
20170801164,4
20170801174,4
20170801184,4
20170801194,4
20170801204,4
20170801214,4
20170801224,4
20170801234,4
20170802004,3
20170802014,1
20170802024,0
20170802034,0
20170802044,0
20170802054,0
20170802064,0
20170802074,0
20170802084,1
20170802094,2
20170802104,4
20170802114,5
20170802124,6
20170802134,6
20170802144,5
20170802154,5
20170802164,5
20170802174,5
20170802184,5
20170802194,5
20170802204,5
20170802214,5
20170802224,5
20170802234,5
20170803004,4
20170803014,3
20170803024,2
20170803034,1
20170803044,1
20170803054,1
20170803064,1
20170803074,2
20170803084,3
20170803094,4
20170803104,5
20170803114,7
20170803124,7
20170803134,7
20170803144,7
20170803154,7
20170803164,7
20170803174,7
20170803184,7
20170803194,6
20170803204,7
20170803214,7
20170803224,7
20170803234,6
20170804004,5
20170804014,4
20170804024,3
20170804034,2
20170804044,2
20170804054,2
20170804064,2
20170804074,2
20170804084,3
20170804094,5
20170804104,6
20170804114,7
20170804124,8
20170804134,8
20170804144,8
20170804154,7
20170804164,7
20170804174,8
20170804184,7
20170804194,7
20170804204,7
20170804214,8
20170804224,7
20170804234,7
20170805004,6
20170805014,5
20170805024,4
20170805034,3
20170805044,3
20170805054,3
20170805064,3
20170805074,4
20170805084,4
20170805094,6
20170805104,7
20170805114,8
20170805124,9
20170805134,9
20170805144,9
20170805154,9
20170805164,9
20170805174,9
20170805184,9
20170805194,8
20170805204,8
20170805214,9
20170805224,8
20170805234,8
20170806004,7
20170806014,6
20170806024,5
20170806034,4
20170806044,4
20170806054,4
20170806064,4
20170806074,4
20170806084,5
20170806094,7
20170806104,8
20170806114,9
20170806124,10
20170806134,10
20170806144,10
20170806154,10
20170806164,10
20170806174,10
20170806184,10
20170806194,10
20170806204,10
20170806214,10
20170806224,10
20170806234,10
20170807004,9
20170807014,8
20170807024,7
20170807034,6
20170807044,6
20170807054,7
20170807064,7
20170807074,7
20170807084,8
20170807094,10
20170807104,11
20170807114,13
20170807124,13
20170807134,13
20170807144,13
20170807154,13
20170807164,13
20170807174,13
20170807184,13
20170807194,13
20170807204,13
20170807214,14
20170807224,14
20170807234,13
20170808004,12
20170808014,11
20170808024,10
20170808034,10
20170808044,10
20170808054,10
20170808064,10
20170808074,10
20170808084,11
20170808094,12
20170808104,14
20170808114,15
20170808124,16
20170808134,16
20170808144,15
20170808154,15
20170808164,15
20170808174,15
20170808184,15
20170808194,15
20170808204,15
20170808214,15
20170808224,15
20170808234,15
20170809004,14
20170809014,13
20170809024,12
20170809034,11
20170809044,11
20170809054,11
20170809064,11
20170809074,12
20170809084,13
20170809094,14
20170809104,15
20170809114,17
20170809124,17
20170809134,17
20170809144,17
20170809154,17
20170809164,17
20170809174,17
20170809184,17
20170809194,17
20170809204,17
20170809214,17
20170809224,17
20170809234,17
20170810004,16
20170810014,15
20170810024,14
20170810034,13
20170810044,13
20170810054,14
20170810064,14
20170810074,14
20170810084,15
20170810094,16
20170810104,18
20170810114,19
20170810124,20
20170810134,20
20170810144,19
20170810154,19
20170810164,19
20170810174,19
20170810184,19
20170810194,19
20170810204,19
20170810214,19
20170810224,19
20170810234,19
20170811004,18
20170811014,16
20170811024,15
20170811034,15
20170811044,15
20170811054,15
20170811064,15
20170811074,15
20170811084,16
20170811094,18
20170811104,19
20170811114,20
20170811124,21
20170811134,21
20170811144,21
20170811154,20
20170811164,21
20170811174,21
20170811184,20
20170811194,20
20170811204,20
20170811214,21
20170811224,21
20170811234,20
20170812004,19
20170812014,18
20170812024,17
20170812034,16
20170812044,16
20170812054,16
20170812064,16
20170812074,17
20170812084,18
20170812094,19
20170812104,21
20170812114,22
20170812124,22
20170812134,22
20170812144,22
20170812154,22
20170812164,22
20170812174,22
20170812184,22
20170812194,22
20170812204,22
20170812214,22
20170812224,22
20170812234,21
20170813004,20
20170813014,19
20170813024,18
20170813034,17
20170813044,17
20170813054,17
20170813064,17
20170813074,18
20170813084,19
20170813094,20
20170813104,21
20170813114,23
20170813124,23
20170813134,23
20170813144,23
20170813154,23
20170813164,23
20170813174,23
20170813184,23
20170813194,23
20170813204,23
20170813214,23
20170813224,23
20170813234,23
20170814004,22
20170814014,21
20170814024,20
20170814034,19
20170814044,19
20170814054,20
20170814064,20
20170814074,20
20170814084,21
20170814094,23
20170814104,24
20170814114,25
20170814124,26
20170814134,26
20170814144,26
20170814154,26
20170814164,26
20170814174,26
20170814184,26
20170814194,26
20170814204,26
20170814214,26
20170814224,26
20170814234,26
20170815004,25
20170815014,24
20170815024,23
20170815034,22
20170815044,22
20170815054,22
20170815064,22
20170815074,23
20170815084,24
20170815094,25
20170815104,26
20170815114,28
20170815124,28
20170815134,28
20170815144,28
20170815154,28
20170815164,28
20170815174,28
20170815184,28
20170815194,27
20170815204,27
20170815214,28
20170815224,27
20170815234,27
20170816004,26
20170816014,25
20170816024,24
20170816034,23
20170816044,23
20170816054,23
20170816064,23
20170816074,23
20170816084,24
20170816094,26
20170816104,27
20170816114,28
20170816124,29
20170816134,29
20170816144,29
20170816154,29
20170816164,29
20170816174,29
20170816184,29
20170816194,28
20170816204,29
20170816214,29
20170816224,29
20170816234,28
20170817004,27
20170817014,26
20170817024,25
20170817034,24
20170817044,24
20170817054,24
20170817064,24
20170817074,25
20170817084,26
20170817094,27
20170817104,28
20170817114,30
20170817124,30
20170817134,30
20170817144,30
20170817154,30
20170817164,30
20170817174,30
20170817184,29
20170817194,29
20170817204,29
20170817214,29
20170817224,29
20170817234,29
20170818004,28
20170818014,26
20170818024,25
20170818034,25
20170818044,24
20170818054,24
20170818064,25
20170818074,25
20170818084,26
20170818094,27
20170818104,28
20170818114,29
20170818124,30
20170818134,30
20170818144,30
20170818154,29
20170818164,29
20170818174,29
20170818184,29
20170818194,29
20170818204,29
20170818214,29
20170818224,29
20170818234,29
20170819004,27
20170819014,26
20170819024,25
20170819034,25
20170819044,24
20170819054,24
20170819064,24
20170819074,25
20170819084,26
20170819094,27
20170819104,28
20170819114,29
20170819124,30
20170819134,30
20170819144,29
20170819154,29
20170819164,29
20170819174,29
20170819184,29
20170819194,29
20170819204,29
20170819214,29
20170819224,29
20170819234,28
20170820004,27
20170820014,26
20170820024,24
20170820034,24
20170820044,24
20170820054,24
20170820064,24
20170820074,24
20170820084,25
20170820094,26
20170820104,27
20170820114,28
20170820124,29
20170820134,29
20170820144,29
20170820154,28
20170820164,28
20170820174,28
20170820184,28
20170820194,28
20170820204,28
20170820214,28
20170820224,28
20170820234,28
20170821004,27
20170821014,26
20170821024,25
20170821034,24
20170821044,24
20170821054,24
20170821064,24
20170821074,25
20170821084,25
20170821094,27
20170821104,28
20170821114,29
20170821124,30
20170821134,30
20170821144,30
20170821154,30
20170821164,30
20170821174,30
20170821184,30
20170821194,29
20170821204,30
20170821214,30
20170821224,30
20170821234,29
20170822004,28
20170822014,27
20170822024,26
20170822034,25
20170822044,25
20170822054,25
20170822064,25
20170822074,25
20170822084,26
20170822094,27
20170822104,28
20170822114,30
20170822124,30
20170822134,30
20170822144,30
20170822154,29
20170822164,29
20170822174,29
20170822184,29
20170822194,29
20170822204,29
20170822214,29
20170822224,28
20170822234,28
20170823004,27
20170823014,25
20170823024,24
20170823034,24
20170823044,23
20170823054,23
20170823064,23
20170823074,24
20170823084,24
20170823094,26
20170823104,27
20170823114,28
20170823124,29
20170823134,28
20170823144,28
20170823154,28
20170823164,28
20170823174,28
20170823184,28
20170823194,28
20170823204,28
20170823214,28
20170823224,27
20170823234,27
20170824004,26
20170824014,24
20170824024,23
20170824034,23
20170824044,23
20170824054,23
20170824064,23
20170824074,23
20170824084,23
20170824094,25
20170824104,26
20170824114,27
20170824124,28
20170824134,27
20170824144,27
20170824154,27
20170824164,27
20170824174,27
20170824184,26
20170824194,26
20170824204,26
20170824214,26
20170824224,26
20170824234,25
20170825004,24
20170825014,23
20170825024,21
20170825034,21
20170825044,21
20170825054,20
20170825064,20
20170825074,21
20170825084,21
20170825094,22
20170825104,24
20170825114,25
20170825124,25
20170825134,25
20170825144,25
20170825154,25
20170825164,24
20170825174,24
20170825184,24
20170825194,24
20170825204,24
20170825214,24
20170825224,24
20170825234,23
20170826004,22
20170826014,20
20170826024,19
20170826034,19
20170826044,18
20170826054,18
20170826064,18
20170826074,18
20170826084,19
20170826094,20
20170826104,22
20170826114,23
20170826124,23
20170826134,23
20170826144,23
20170826154,22
20170826164,22
20170826174,22
20170826184,22
20170826194,21
20170826204,21
20170826214,21
20170826224,21
20170826234,20
20170827004,19
20170827014,18
20170827024,17
20170827034,16
20170827044,16
20170827054,15
20170827064,15
20170827074,16
20170827084,16
20170827094,17
20170827104,19
20170827114,20
20170827124,20
20170827134,20
20170827144,20
20170827154,20
20170827164,19
20170827174,19
20170827184,19
20170827194,19
20170827204,19
20170827214,19
20170827224,19
20170827234,18
20170828004,17
20170828014,16
20170828024,15
20170828034,14
20170828044,14
20170828054,14
20170828064,14
20170828074,14
20170828084,15
20170828094,16
20170828104,18
20170828114,19
20170828124,19
20170828134,19
20170828144,19
20170828154,19
20170828164,19
20170828174,19
20170828184,19
20170828194,18
20170828204,18
20170828214,18
20170828224,18
20170828234,18
20170829004,17
20170829014,15
20170829024,14
20170829034,13
20170829044,13
20170829054,13
20170829064,13
20170829074,13
20170829084,14
20170829094,15
20170829104,16
20170829114,17
20170829124,18
20170829134,18
20170829144,17
20170829154,17
20170829164,17
20170829174,17
20170829184,16
20170829194,16
20170829204,16
20170829214,16
20170829224,16
20170829234,15
20170830004,14
20170830014,12
20170830024,11
20170830034,11
20170830044,10
20170830054,10
20170830064,10
20170830074,10
20170830084,11
20170830094,12
20170830104,14
20170830114,15
20170830124,15
20170830134,15
20170830144,15
20170830154,14
20170830164,14
20170830174,14
20170830184,14
20170830194,14
20170830204,14
20170830214,14
20170830224,13
20170830234,13
20170831004,12
20170831014,10
20170831024,9
20170831034,8
20170831044,8
20170831054,8
20170831064,8
20170831074,8
20170831084,9
20170831094,10
20170831104,12
20170831114,13
20170831124,13
20170831134,13
20170831144,12
20170831154,12
20170831164,12
20170831174,12
20170831184,11
20170831194,11
20170831204,11
20170831214,11
20170831224,11
20170831234,10
20170901004,9
20170901014,7
20170901024,6
20170901034,6
20170901044,5
20170901054,5
20170901064,5
20170901074,5
20170901084,6
20170901094,7
20170901104,8
20170901114,9
20170901124,10
20170901134,10
20170901144,9
20170901154,9
20170901164,9
20170901174,9
20170901184,8
20170901194,8
20170901204,8
20170901214,8
20170901224,8
20170901234,7
20170902004,6
20170902014,5
20170902024,4
20170902034,3
20170902044,3
20170902054,3
20170902064,2
20170902074,3
20170902084,3
20170902094,4
20170902104,6
20170902114,7
20170902124,7
20170902134,7
20170902144,7
20170902154,6
20170902164,6
20170902174,6
20170902184,6
20170902194,5
20170902204,5
20170902214,5
20170902224,5
20170902234,4
20170903004,3
20170903014,2
20170903024,1
20170903034,0
20170903044,0
20170903054,0
20170903064,0
20170903074,0
20170903084,0
20170903094,1
20170903104,3
20170903114,4
20170903124,4
20170903134,4
20170903144,4
20170903154,4
20170903164,3
20170903174,3
20170903184,3
20170903194,3
20170903204,3
20170903214,3
20170903224,3
20170903234,2
20170904004,1
20170904014,0
20170904024,0
20170904034,-1
20170904044,-1
20170904054,-1
20170904064,-1
20170904074,0
20170904084,0
20170904094,1
20170904104,2
20170904114,3
20170904124,4
20170904134,4
20170904144,3
20170904154,3
20170904164,3
20170904174,3
20170904184,3
20170904194,3
20170904204,3
20170904214,3
20170904224,3
20170904234,2
20170905004,1
20170905014,0
20170905024,0
20170905034,-1
20170905044,-1
20170905054,-1
20170905064,-1
20170905074,-1
20170905084,0
20170905094,0
20170905104,1
20170905114,2
20170905124,3
20170905134,3
20170905144,2
20170905154,2
20170905164,2
20170905174,2
20170905184,1
20170905194,1
20170905204,1
20170905214,1
20170905224,1
20170905234,0
20170906004,0
20170906014,-1
20170906024,-2
20170906034,-3
20170906044,-3
20170906054,-3
20170906064,-3
20170906074,-3
20170906084,-2
20170906094,-1
20170906104,0
20170906114,0
20170906124,1
20170906134,1
20170906144,1
20170906154,0
20170906164,0
20170906174,0
20170906184,0
20170906194,0
20170906204,0
20170906214,0
20170906224,0
20170906234,0
20170907004,-1
20170907014,-2
20170907024,-3
20170907034,-4
20170907044,-4
20170907054,-4
20170907064,-4
20170907074,-4
20170907084,-3
20170907094,-2
20170907104,0
20170907114,0
20170907124,0
20170907134,0
20170907144,0
20170907154,0
20170907164,0
20170907174,0
20170907184,0
20170907194,0
20170907204,0
20170907214,0
20170907224,0
20170907234,-1
20170908004,-2
20170908014,-3
20170908024,-5
20170908034,-5
20170908044,-5
20170908054,-5
20170908064,-5
20170908074,-5
20170908084,-4
20170908094,-3
20170908104,-2
20170908114,-1
20170908124,0
20170908134,0
20170908144,-1
20170908154,-1
20170908164,-1
20170908174,-1
20170908184,-1
20170908194,-1
20170908204,-1
20170908214,-1
20170908224,-1
20170908234,-2
20170909004,-3
20170909014,-4
20170909024,-5
20170909034,-6
20170909044,-6
20170909054,-6
20170909064,-6
20170909074,-6
20170909084,-5
20170909094,-4
20170909104,-3
20170909114,-1
20170909124,-1
20170909134,-1
20170909144,-1
20170909154,-2
20170909164,-2
20170909174,-2
20170909184,-2
20170909194,-2
20170909204,-2
20170909214,-2
20170909224,-2
20170909234,-3
20170910004,-4
20170910014,-5
20170910024,-6
20170910034,-7
20170910044,-7
20170910054,-7
20170910064,-7
20170910074,-7
20170910084,-6
20170910094,-5
20170910104,-3
20170910114,-2
20170910124,-2
20170910134,-2
20170910144,-2
20170910154,-2
20170910164,-2
20170910174,-2
20170910184,-2
20170910194,-2
20170910204,-2
20170910214,-2
20170910224,-2
20170910234,-3
20170911004,-4
20170911014,-5
20170911024,-6
20170911034,-6
20170911044,-6
20170911054,-6
20170911064,-6
20170911074,-6
20170911084,-5
20170911094,-3
20170911104,-2
20170911114,0
20170911124,0
20170911134,0
20170911144,0
20170911154,0
20170911164,0
20170911174,0
20170911184,0
20170911194,0
20170911204,0
20170911214,0
20170911224,0
20170911234,0
20170912004,-1
20170912014,-3
20170912024,-3
20170912034,-4
20170912044,-4
20170912054,-4
20170912064,-4
20170912074,-4
20170912084,-3
20170912094,-2
20170912104,0
20170912114,0
20170912124,1
20170912134,1
20170912144,0
20170912154,0
20170912164,0
20170912174,0
20170912184,0
20170912194,0
20170912204,0
20170912214,0
20170912224,0
20170912234,0
20170913004,-1
20170913014,-2
20170913024,-3
20170913034,-3
20170913044,-4
20170913054,-4
20170913064,-3
20170913074,-3
20170913084,-2
20170913094,-1
20170913104,0
20170913114,1
20170913124,1
20170913134,1
20170913144,1
20170913154,1
20170913164,1
20170913174,1
20170913184,1
20170913194,1
20170913204,1
20170913214,1
20170913224,1
20170913234,1
20170914004,0
20170914014,0
20170914024,-1
20170914034,-2
20170914044,-2
20170914054,-2
20170914064,-2
20170914074,-1
20170914084,0
20170914094,0
20170914104,2
20170914114,3
20170914124,3
20170914134,3
20170914144,3
20170914154,3
20170914164,3
20170914174,3
20170914184,3
20170914194,3
20170914204,3
20170914214,3
20170914224,3
20170914234,2
20170915004,1
20170915014,0
20170915024,0
20170915034,0
20170915044,0
20170915054,0
20170915064,0
20170915074,0
20170915084,0
20170915094,1
20170915104,3
20170915114,4
20170915124,5
20170915134,5
20170915144,4
20170915154,4
20170915164,4
20170915174,4
20170915184,4
20170915194,4
20170915204,4
20170915214,4
20170915224,4
20170915234,4
20170916004,3
20170916014,2
20170916024,1
20170916034,0
20170916044,0
20170916054,0
20170916064,0
20170916074,1
20170916084,2
20170916094,3
20170916104,5
20170916114,6
20170916124,6
20170916134,6
20170916144,6
20170916154,6
20170916164,6
20170916174,6
20170916184,6
20170916194,6
20170916204,6
20170916214,6
20170916224,6
20170916234,6
20170917004,5
20170917014,3
20170917024,2
20170917034,2
20170917044,2
20170917054,2
20170917064,2
20170917074,2
20170917084,3
20170917094,5
20170917104,6
20170917114,7
20170917124,8
20170917134,8
20170917144,8
20170917154,8
20170917164,8
20170917174,8
20170917184,8
20170917194,8
20170917204,8
20170917214,8
20170917224,8
20170917234,8
20170918004,7
20170918014,6
20170918024,5
20170918034,5
20170918044,5
20170918054,5
20170918064,5
20170918074,6
20170918084,7
20170918094,8
20170918104,10
20170918114,11
20170918124,12
20170918134,12
20170918144,12
20170918154,12
20170918164,12
20170918174,12
20170918184,12
20170918194,12
20170918204,13
20170918214,13
20170918224,13
20170918234,12
20170919004,12
20170919014,10
20170919024,10
20170919034,9
20170919044,9
20170919054,9
20170919064,9
20170919074,10
20170919084,11
20170919094,12
20170919104,14
20170919114,15
20170919124,15
20170919134,15
20170919144,15
20170919154,15
20170919164,15
20170919174,15
20170919184,15
20170919194,15
20170919204,15
20170919214,15
20170919224,15
20170919234,15
20170920004,14
20170920014,13
20170920024,12
20170920034,11
20170920044,11
20170920054,11
20170920064,12
20170920074,12
20170920084,13
20170920094,14
20170920104,16
20170920114,17
20170920124,18
20170920134,18
20170920144,18
20170920154,18
20170920164,18
20170920174,18
20170920184,18
20170920194,18
20170920204,18
20170920214,18
20170920224,18
20170920234,18
20170921004,17
